,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
9914,2018,13414,7,ESCUELA LEON DAVID TAPIA, ,69040300,1,4,41,4102,COQUIMBO,41,ELQUI,2,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9915,2018,13415,5,LICEO DE ADULTOS MAX PLANCK, ,65145629,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,907623","-71,24592",1,363,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO
9916,2018,13416,3,COLEGIO ARTISTICO CULTURAL FORM-ARTE, ,65153138,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,93201256","-71,25757599",1,10,110,310,0,0,0,0,0,0,1,1,7,PLURALISTA,GRATUITO,$50.001 A $100.000
9917,2018,13417,1,COLEGIO ELQUI, ,65154553,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,88651276","-71,23595428",1,10,110,310,0,0,0,0,0,0,1,1,1, ,GRATUITO,$10.001 A $25.000
9918,2018,13419,8,COLEGIO ANDES, , ,9,4,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9919,2018,13420,1,COLEGIO NUESTRA SENORA DE ANDACOLLO, ,73836100,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,86844826","-71,23738861",1,10,110,310,410,510,610,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9920,2018,13422,8,ESCUELA BASICA EL CHACAY, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9921,2018,13423,6,ESCUELA BASICA AMANECER, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,27855682","-70,6711731",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9922,2018,13424,4,JARDIN INFANTIL SUEÑO AZUL, ,76161871,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,92001152","-71,2130661",0,10,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
9923,2018,13425,2,ESCUELA ESPECIAL UNPADE COQUIMBO, ,70940500,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9924,2018,13426,0,COLEGIO SAN LUCAS, ,65145922,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,8992939","-71,24858093",0,110,310,0,0,0,0,0,0,0,1,1,7,CRISTIANA,$50.001 A $100.000,$25.001 A $50.000
9925,2018,13427,9,COLEGIO LOS CONQUISTADORES, ,79622520,1,4,43,4303,MONTE PATRIA,42,LIMARI,3,2,1,"-30,69639778","-70,97138977",0,10,110,310,410,710,0,0,0,0,1,1,1, ,$1.000 A $10.000,$10.001 A $25.000
9926,2018,13428,7,ESCUELA BASICA SAN ISIDRO DE CUZ CUZ, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,64826965","-71,20582581",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9927,2018,13429,5,ANEXO COLEGIO ANDRES BELLO, ,88703300,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9928,2018,13430,9,JARDIN INFANTIL QUALITY SCHOOL,18995497, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9929,2018,13431,7,JARDIN INFANTIL LA NONA,17583392, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9930,2018,13432,5,JARDIN INFANTIL VARITA MAGICA,17003791, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
9931,2018,13433,3,COLEGIO SAN JOSE, ,96753240,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9932,2018,13434,1,COLEGIO SAN JOAQUIN, ,78999990,1,4,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,929061","-71,24573",0,10,110,310,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
9933,2018,13436,8,JARDIN INFANTIL GENESIS,23620712, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9934,2018,13437,6,COLEGIO MONTEGRANDE, ,77211060,1,4,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,923143","-71,2507",0,110,310,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
9935,2018,13438,4,COLEGIO PARA ADULTOS SAINT JEAN MICHAEL,19101781, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
9936,2018,13439,2,COLEGIO PUCARA, ,65148124,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,59196091","-71,20207214",0,10,110,212,310,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$50.001 A $100.000
9937,2018,13440,6,JARDIN INFANTIL NUEVA GENERACION, , ,9,4,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9938,2018,13441,4,JARDIN INFANTIL ARBOLITO,6273160, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9939,2018,13442,2,COLEGIO SANTA FAMILIA, ,77202980,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,99054146","-71,33412933",0,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000
9940,2018,13443,0,COLEGIO MUNDO FELIZ, ,78655190,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9941,2018,13444,9,KID´S WORDL SCHOOL ANEXO, ,77969180,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9942,2018,13445,7,COLEGIO ESPANOL, ,65167513,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,96617889","-71,34112549",1,310,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$50.001 A $100.000
9943,2018,13446,5,MARIA EDUCA, ,75957260,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,92020035","-71,21363068",1,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9944,2018,13447,3,JARDIN INFANTIL VILLA LA FLORIDA,20274457, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9945,2018,13448,1,COLEGIO CRISTO REY,1058249, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9946,2018,13450,3,COLEGIO ANDRES BELLO - PAMPA, ,88703300,1,4,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,92361102","-71,25544307",0,10,110,310,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,$50.001 A $100.000
9947,2018,13451,1,JARDIN INFANTIL JESUS DE NAZARET, ,76037192,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,95040894","-71,26593018",0,10,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9948,2018,13453,8,JARDIN INFANTIL MICHEY MOUSE, ,76085255,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION
9949,2018,13454,6,ESC.ESPEC.DE TRASTORNO COMUNICACION LOS CEDRO,4715594, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9950,2018,13455,4,ESCUELA ESPECIAL ILLAPEL, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,601482","-71,104294",0,212,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9951,2018,13456,2,COLEGIO SAINT GERMAIN, ,71761800,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9952,2018,13457,0,JARDIN INFANTIL MI BEBITO, ,65149177,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,5993557","-71,19661713",0,10,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9953,2018,13458,9,JARDIN INFANTIL STA.TERESITA DE LOS ANDES,854393, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9954,2018,13459,7,JARDIN INFANTIL CAMPANITA, ,76160572,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9955,2018,13460,0,JARDIN INFANTIL HAPPY HOUSE, ,76091639,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,98469","-71,32902",0,10,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9956,2018,13461,9,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ, ,61999320,1,4,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-30,26264","-71,49340057",1,165,310,363,810,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9957,2018,13462,7,COLEGIO CERRO GUAYAQUIL, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,68672943","-70,96056366",1,10,110,310,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9958,2018,13463,5,COLEGIO CARLOS CONDELL DE LA HAZA, ,70892100,1,4,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,87045479","-71,23944092",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9959,2018,13464,3,COLEGIO INGLES GOLDEN COLLEGE, , ,9,4,41,4102,COQUIMBO,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9960,2018,13465,1,ESCUELA BASICA JESUS NAZARENO, ,65149786,1,4,42,4204,SALAMANCA,43,CHOAPA,3,2,1,"-31,79924965","-70,96391296",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9961,2018,13467,8,COLEGIO SANTA MARIA DEL REFUGIO, ,65196510,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,94212341","-71,34191132",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9962,2018,13468,6,ESC. ESP. TRAS. DE LA COMUNIC. HELLEN KELLER, ,77500330,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9963,2018,13469,4,JARDIN INFANTIL GRAN MOZART, ,65154108,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,91695213","-71,21951294",0,10,214,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
9964,2018,13470,8,ESC. ESP. DE TRAST. DE LA COM.EUSEBIO LILLO, ,77456060,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,967836","-71,33779",0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9965,2018,13471,6,ESC. ESPECIAL DE TRAN. DE LA COM. SANTA LUISA, ,65124375,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,917728","-71,21326",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9966,2018,13472,4,JARDIN INFANTIL TERESA DE JESUS, ,77388170,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
9967,2018,13473,2,ESC. ESP. DE TRANST. DE LA COM. NUEVO AMANECE, ,65145686,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,87696","-71,240005",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9968,2018,13474,0,COLEGIO LA MISION, ,65144313,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,87444878","-71,23858643",1,10,110,214,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9969,2018,13475,9,COLEGIO SAN MARTIN DE PORRES, ,65149392,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,8755722","-71,23270416",1,10,110,310,410,510,563,663,0,0,1,1,1, ,GRATUITO,GRATUITO
9970,2018,13476,7,JARDIN INFANTIL EL MUNDO DE LOS PELUSITAS, ,76145754,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,905317","-71,25461",0,0,0,0,0,0,0,0,0,0,0,1,9, ,GRATUITO,$25.001 A $50.000
9971,2018,13477,5,JARDIN INFANTIL SEMILLITA,17491229, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9972,2018,13478,3,JARDIN INFANTIL MI RINCON, ,77544260,1,4,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION
9973,2018,13479,1,ESCUELA ESPECIAL EL SENDERO, ,65155603,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,958744","-71,25819",0,212,214,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9974,2018,13480,5,ESCUELA ESPECIAL PALABRITAS, ,65138272,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,596727","-71,20671",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9975,2018,13481,3,ESCUELA ESPECIAL GALILEO, ,65150025,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,603779","-71,20152",0,214,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
9976,2018,13482,1,ESC. ESPECIAL DE TRAST. DE LA COMUN. PLUMA D, ,76208514,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,634089","-71,17525",0,214,0,0,0,0,0,0,0,0,1,1,7,"NO EXISTE UNA ORIENTACIÓN DEFINIDA, SE RESPETA LA",GRATUITO,GRATUITO
9977,2018,13484,8,ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS, ,65154504,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,97814","-71,340324",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9978,2018,13485,6,ESCUELA ESPECIAL HABLA PALABRA, ,77658470,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,595707","-71,19351",0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9979,2018,13486,4,COLEGIO SAN FRANCISCO JAVIER, ,65127566,1,4,42,4203,LOS VILOS,43,CHOAPA,3,2,0,"-31,89048767","-71,49180603",1,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9980,2018,13487,2,JARDIN INFANTIL EL RINCON DE LOS NINOS, ,76157105,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,59608","-71,20604",0,0,0,0,0,0,0,0,0,0,0,3,7,VALÓRICA,GRATUITO,GRATUITO
9981,2018,13488,0,ESCUELA ESP. DE TRANS. DE LA COM. NUEVA BELEN, ,76164277,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,92349","-71,24652",0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO
9982,2018,13489,9,COLEGIO MARIA EDUCA, ,75957260,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,97242355","-71,25682068",1,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9983,2018,13490,2,JARDIN INFANTIL EMMANUEL MOUNIER, ,76125543,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9984,2018,13491,0,COLEGIO ALTAZOR, ,65145503,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,95109558","-71,26696777",1,10,110,310,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,$10.001 A $25.000
9985,2018,13492,9,JARDIN INFANTIL PIECITO, ,76138509,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,58506","-71,18979",0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,GRATUITO
9986,2018,13493,7,ESCUELA DE LENGUAJE RENACER, ,76164279,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,58191","-71,18574",0,214,0,0,0,0,0,0,0,0,1,1,7,NO SE EXIGE ORIENTACIÓN RELIGIOSA,GRATUITO,GRATUITO
9987,2018,13494,5,ESCUELA BASICA LA VILLA, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,78190422","-70,93802643",1,10,110,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
9988,2018,13495,3,ESCUELA DE LENGUAJE LOS MONTES,15729493, ,0,4,43,4301,OVALLE,42,LIMARI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9989,2018,13496,1,COLEGIO DE ADULTOS ADOLFO KOLPING, ,76243442,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,885612","-71,2357",0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
9990,2018,13498,8,ESCUELA BASICA ALTOS DE PECHEN, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,95045471","-71,3272171",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9991,2018,13499,6,ESC.ESP.DE TRANST. DE LA COM. CEDIN - TIERRA, ,65153082,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,957296","-71,24834",0,212,214,0,0,0,0,0,0,0,1,1,7,DESARROLLO INTEGRAL ECLECTICO,GRATUITO,GRATUITO
9992,2018,13500,3,ESC.ESP.DE TRANST.DE LA COM. CUNA DE CONDORES, ,65137911,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,625523","-71,15713",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9993,2018,13501,1,JARDIN INFANTIL PUCARA, ,78627490,1,4,41,4102,COQUIMBO,41,ELQUI,4,3,0,"-29,966333","-71,2475",0,10,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
9994,2018,13503,8,COLEGIO VALENTIN LETELIER, ,65153748,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,93488121","-71,26003265",0,110,310,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9995,2018,13504,6,COLEGIO SAN LORENZO, ,65151097,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,97740364","-71,29304504",1,10,110,310,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000
9996,2018,13505,4,ESC.ESP.DE TRANST.ESPEC. DE LENG. SAN SEBASTI, ,65134786,1,4,42,4204,SALAMANCA,43,CHOAPA,3,2,0,"-31,771328","-70,96846",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9997,2018,13506,2,COLEGIO AYELEN, ,65155636,1,4,43,4304,PUNITAQUI,42,LIMARI,3,2,0,"-30,831184","-71,25649",0,212,214,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO
9998,2018,13507,0,JARDIN INFANTIL LES EFANTS, ,76058804,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9999,2018,13508,9,JARDIN INFANTIL LE CYGNE,7521142, ,0,4,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10000,2018,13509,7,JARDIN INFANTIL CRISTIANO EL ARCA DE NOE,19529253, ,0,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,7,CRISTIANA,GRATUITO,GRATUITO
10001,2018,13510,0,ESC.ESP.DE TRANST. ESPEC. DEL LENGUAJE GUAYAS, ,65093821,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,88575","-71,229744",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10002,2018,13511,9,INSTITUTO NACIONAL DE CAPACITACION PROFESIONA, , ,9,4,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10003,2018,13512,7,COLEGIO JOAQUIN VICUÐA LARRAIN, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,0,"-30,03148842","-70,72029877",1,10,110,299,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10004,2018,13513,5,COLEGIO DALMACIA, ,65152703,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,59609795","-71,18297577",1,10,110,310,0,0,0,0,0,0,1,1,7,LAICO,$1.000 A $10.000,$50.001 A $100.000
10005,2018,13514,3,COLEGIO MARIA DE ANDACOLLO, ,65155481,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,95737457","-71,24769592",0,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
10006,2018,13515,1,ESCUELA ESPECIAL Y LENGUAJE ROCIO, ,65114616,1,4,43,4302,COMBARBALA,42,LIMARI,3,2,0,"-31,179602","-71,00108",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10007,2018,13517,8,ESCUELA ESPECIAL DE LENGUAJE SAN GUILLERMO, ,65144877,1,4,41,4106,VICUÑA,41,ELQUI,3,2,0,"-30,03414","-70,70804",0,214,0,0,0,0,0,0,0,0,1,1,7,LIBRE ELECCION,GRATUITO,GRATUITO
10008,2018,13518,6,COLEGIO ARAUCO, ,77672780,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,96390915","-71,25530243",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$10.001 A $25.000
10009,2018,13519,4,ESCUELA PARA ADULTOS LOS TRES MONTES,15729493, ,0,4,43,4301,OVALLE,42,LIMARI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10010,2018,13520,8,JARDIN INFANTIL BRISAS DEL SUR,17606533, ,0,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10011,2018,13521,6,JARDIN INFANTIL CREAMUNDOS, ,77850830,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10012,2018,13522,4,JARDIN INFANTIL LOS ENANITOS,15776615, ,0,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,GRATUITO
10013,2018,13523,2,JARDIN INFANTIL LES GARCON DU MONDE, ,77836900,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10014,2018,13524,0,ESCUELA ESPECIAL ALCAZAR, ,65151246,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,633615","-71,17398",0,212,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10015,2018,13525,9,COLEGIO OLIMPO, ,65087400,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,957752","-71,25394",1,165,363,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10016,2018,13526,7,COLEGIO FRNACES CARLOS MARTEL, ,77832700,1,4,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
10017,2018,13527,5,COLEGIO AGUILA MAYOR, ,96995000,1,4,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,949745","-71,23308",0,110,310,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000
10018,2018,13528,3,COLEGIO ADULTOS SAN LUIS, ,65092943,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,960712","-71,34169",1,167,363,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10019,2018,13529,1,JARDIN INFANTIL EL BOSQUE, ,65154697,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,97089958","-71,25697327",1,10,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
10020,2018,13530,5,ESC. DE TRAST. ESPECIFICOS DE LEGUAJE JOSE M, ,65145486,1,4,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,972258","-71,329155",0,214,0,0,0,0,0,0,0,0,1,1,7,CRISTIANA,GRATUITO,GRATUITO
10021,2018,13531,3,ESC. ESP.TRASTORNO LENGUAJE MANATI, ,65115699,1,4,42,4203,LOS VILOS,43,CHOAPA,3,2,0,"-31,90563","-71,498825",0,214,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
